athlete_id,total_starter,name
3925,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
462,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
642,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
642,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
642,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
642,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
642,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
642,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
642,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
1369,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
1369,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2052,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2052,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2052,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2052,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2052,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
2052,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
2294,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2294,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2294,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2294,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
2627,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2667,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
2667,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
2667,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
2667,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
2667,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
2667,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
2667,106,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 
3248,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3254,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3254,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3254,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
3426,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3426,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3426,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
3426,191,IFSC Climbing World Championships - Hachioji (JPN) 2019
3426,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
3427,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
3427,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
3427,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
321,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
328,183,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019"
328,214,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 "
328,167,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 
328,125,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 
328,106,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 "
